NS,ND,NF,Entropy,LA,LD,LT,Fix,NDEV,AGE,NUC,EXP,REXP,SEXP,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc,bug,commit_date
1,1,1,0.0,0,0,16,1,3,5.0,1,244,203.2649177001969,240,525,1,0,0,0,5,4,16,0,0,3,4,0,0,0,1,0,0,0,1,0,0,3,0,0,0,13,1,0,False,0,2013-02-28 13:35:05+01:00
1,1,1,0.0,0,0,3,1,3,5.0,1,244,203.2649177001969,240,153,1,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,False,0,2013-02-28 13:35:05+01:00
1,2,2,0.9992954443621548,0,0,4,0,3,7.5,2,93,90.943136525974,111,153,1,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-11-16 01:33:38+01:00
1,2,2,0.9992954443621548,0,0,3,0,3,7.5,2,93,90.943136525974,111,227,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-11-16 01:33:38+01:00
1,2,2,0.9992954443621548,4,4,11,0,3,7.5,2,93,90.943136525974,111,139,5,0,0,0,2,2,11,2,0,2,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,15,1,0,False,0,2012-11-16 01:33:38+01:00
1,2,2,0.9992954443621548,0,0,3,0,3,7.5,2,93,90.943136525974,111,247,2,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-11-16 01:33:38+01:00
1,2,2,0.9992954443621548,14,6,16,0,3,7.5,2,93,90.943136525974,111,181,7,0,0,0,5,15,24,0,2,2,15,0,0,0,3,0,5,0,0,2,0,2,1,0,0,20,1,0,False,0,2012-11-16 01:33:38+01:00
1,2,2,0.9992954443621548,0,0,5,0,3,7.5,2,93,90.943136525974,111,109,2,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,False,0,2012-11-16 01:33:38+01:00
1,2,2,0.9992954443621548,0,0,5,0,3,7.5,2,93,90.943136525974,111,123,2,0,0,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,False,0,2012-11-16 01:33:38+01:00
1,1,1,0.0,3,3,23,1,2,0.0,1,73,60.09865838823549,234,69,3,0,0,0,5,16,23,2,1,5,16,0,0,0,0,1,0,2,0,1,0,3,0,0,0,16,9,0,False,1,2013-02-21 16:10:01+00:00
1,1,1,0.0,0,0,8,1,2,0.0,1,73,60.09865838823549,234,135,3,0,0,0,1,7,8,1,1,4,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,9,0,False,0,2013-02-21 16:10:01+00:00
1,3,3,0.9470742231650068,0,0,9,0,1,0.5,1,31,29.873926299535672,79,131,4,1,0,1,3,8,9,0,0,2,8,1,1,0,1,0,2,0,0,0,0,1,0,0,0,16,4,0,False,1,2012-10-31 16:18:39+00:00
1,3,3,0.9470742231650068,0,0,3,0,1,0.5,1,31,29.873926299535672,79,119,2,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,False,0,2012-10-31 16:18:39+00:00
1,3,3,0.9470742231650068,0,0,3,0,1,0.5,1,31,29.873926299535672,79,227,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-10-31 16:18:39+00:00
1,3,3,0.9470742231650068,0,0,3,0,1,0.5,1,31,29.873926299535672,79,237,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,False,0,2012-10-31 16:18:39+00:00
1,3,3,0.9470742231650068,0,0,5,0,1,0.5,1,31,29.873926299535672,79,103,4,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,False,0,2012-10-31 16:18:39+00:00
1,3,3,0.9470742231650068,0,0,11,0,1,0.5,1,31,29.873926299535672,79,157,3,1,1,0,3,6,11,1,2,2,6,0,0,0,1,0,0,2,0,4,1,2,0,0,0,12,2,0,False,0,2012-10-31 16:18:39+00:00
1,3,3,0.9470742231650068,0,0,13,0,1,0.5,1,31,29.873926299535672,79,189,2,0,0,0,4,10,13,0,0,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,4,0,False,0,2012-10-31 16:18:39+00:00
1,1,1,0.0,0,0,2,0,2,0.0,1,117,112.27800695959574,132,167,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,4,0,2,0.0,1,117,112.27800695959574,132,635,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,6,5,29,0,2,0.0,1,117,112.27800695959574,132,765,3,2,0,2,1,5,30,0,1,0,5,2,1,0,0,0,0,0,0,2,0,0,2,0,0,29,1,0,False,1,2012-11-26 23:34:49+01:00
1,1,1,0.0,10,0,8,0,2,0.0,1,117,112.27800695959574,132,671,2,1,1,0,2,2,8,0,3,0,2,0,0,1,0,0,0,0,1,4,0,1,0,0,0,10,2,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,2,1,23,0,2,0.0,1,117,112.27800695959574,132,249,4,1,1,0,1,7,24,0,2,1,7,0,0,0,0,0,0,1,0,4,1,0,2,0,0,24,2,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,2,4,21,0,2,0.0,1,117,112.27800695959574,132,205,6,2,0,2,4,10,19,3,0,3,10,2,1,0,3,0,0,0,0,4,0,1,0,0,0,36,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,11,0,2,0.0,1,117,112.27800695959574,132,971,2,0,0,0,2,4,11,0,1,1,4,0,0,0,1,0,0,0,0,2,2,1,0,0,0,6,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,8,0,2,0.0,1,117,112.27800695959574,132,649,0,0,0,0,2,8,8,0,0,0,8,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,5,0,2,0.0,1,117,112.27800695959574,132,175,1,2,0,2,1,2,5,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,9,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,71,0,2,0.0,1,117,112.27800695959574,132,319,6,3,3,0,6,20,71,1,5,2,20,0,0,0,4,1,0,3,1,11,2,1,2,0,0,41,2,0,False,1,2012-11-26 23:34:49+01:00
1,1,1,0.0,4,3,3,0,2,0.0,1,117,112.27800695959574,132,935,1,0,0,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,14,6,28,0,2,0.0,1,117,112.27800695959574,132,525,2,1,1,0,9,7,36,4,4,0,7,0,0,0,4,1,0,2,2,18,0,1,0,0,0,29,2,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,29,0,2,0.0,1,117,112.27800695959574,132,849,2,0,0,0,1,10,29,0,2,0,10,0,0,0,0,0,0,1,0,2,1,0,2,0,0,17,1,0,False,1,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,5,0,2,0.0,1,117,112.27800695959574,132,189,1,1,1,0,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,4,0,2,0.0,1,117,112.27800695959574,132,951,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,5,0,2,0.0,1,117,112.27800695959574,132,273,3,1,0,1,1,3,5,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,8,0,2,0.0,1,117,112.27800695959574,132,461,1,0,0,0,7,5,8,0,0,2,5,0,0,0,4,0,2,4,0,0,0,1,0,0,0,9,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,2,0,2,0.0,1,117,112.27800695959574,132,741,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,2,0,2,0.0,1,117,112.27800695959574,132,727,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,8,0,2,0.0,1,117,112.27800695959574,132,701,1,1,0,1,2,2,8,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,5,0,2,0.0,1,117,112.27800695959574,132,299,3,1,0,1,1,4,5,0,2,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,4,0,2,0.0,1,117,112.27800695959574,132,395,2,1,0,1,1,4,4,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,13,0,2,0.0,1,117,112.27800695959574,132,865,3,0,0,0,4,10,13,0,0,2,10,0,0,0,2,0,0,0,1,0,0,1,0,0,0,12,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,3,0,2,0.0,1,117,112.27800695959574,132,915,1,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,9,0,2,0.0,1,117,112.27800695959574,132,785,2,1,0,1,2,13,9,0,0,1,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,1,0,False,0,2012-11-26 23:34:49+01:00
1,1,1,0.0,0,0,6,0,2,0.0,1,117,112.27800695959574,132,825,2,1,0,1,1,3,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,0,2012-11-26 23:34:49+01:00
1,2,2,0.9709505944546686,0,0,5,0,3,12.0,1,160,150.59594480354485,164,349,0,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,7,0,3,12.0,1,160,150.59594480354485,164,269,2,0,0,0,1,3,7,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,3,0,3,12.0,1,160,150.59594480354485,164,137,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,7,0,3,12.0,1,160,150.59594480354485,164,99,0,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15,1,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,11,0,3,12.0,1,160,150.59594480354485,164,147,3,4,3,1,1,6,11,1,3,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,9,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,3,0,3,12.0,1,160,150.59594480354485,164,117,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,3,0,3,12.0,1,160,150.59594480354485,164,127,1,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,7,0,3,12.0,1,160,150.59594480354485,164,209,0,0,0,0,2,5,7,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,13,1,17,0,3,12.0,1,160,150.59594480354485,164,231,5,0,0,0,7,15,29,0,1,4,15,0,0,0,4,0,2,0,0,1,0,2,1,0,0,43,1,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,19,0,3,12.0,1,160,150.59594480354485,164,331,4,0,0,0,2,8,19,2,0,4,8,0,0,0,1,0,0,0,0,1,0,1,1,0,0,20,1,0,False,0,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,10,0,3,12.0,1,160,150.59594480354485,164,175,3,0,0,0,2,12,10,0,2,1,12,0,0,0,1,0,1,0,0,3,0,1,0,0,0,18,1,0,False,1,2012-12-09 23:53:12+01:00
1,2,2,0.9709505944546686,0,0,6,0,3,12.0,1,160,150.59594480354485,164,379,0,0,0,0,2,2,6,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,False,0,2012-12-09 23:53:12+01:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,279,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,477,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,2,0,1,18.0,1,312,250.4157264134855,301,143,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,1,1,20,0,1,18.0,1,312,250.4157264134855,301,315,3,4,0,4,3,14,20,3,6,2,14,4,2,0,2,0,0,1,1,6,0,1,0,0,0,28,9,0,False,1,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,5,0,1,18.0,1,312,250.4157264134855,301,463,0,0,0,0,1,2,5,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,453,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,399,0,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,409,1,3,1,2,1,5,3,1,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,False,1,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,487,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,28,0,1,18.0,1,312,250.4157264134855,301,231,6,2,0,2,2,14,28,1,7,5,14,2,1,0,1,0,0,3,1,7,0,1,1,0,0,38,9,0,False,1,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,5,0,1,18.0,1,312,250.4157264134855,301,151,1,0,0,0,1,6,5,0,0,1,6,0,0,0,0,0,0,0,1,3,1,0,0,0,0,15,1,0,False,1,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,497,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,433,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,18,0,1,18.0,1,312,250.4157264134855,301,167,1,3,2,1,4,3,18,1,1,1,3,0,0,0,0,0,0,0,0,9,0,1,0,0,0,11,9,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,423,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False,0,2013-04-09 17:15:00+02:00
1,1,1,0.0,0,0,3,0,1,18.0,1,312,250.4157264134855,301,443,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-04-09 17:15:00+02:00
1,2,2,0.9182958340544896,0,0,116,1,3,0.0,1,353,259.9332025042009,337,2289,11,4,0,4,31,58,116,15,7,2,58,0,0,0,5,0,3,0,3,13,0,3,0,0,0,64,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,63,1,3,0.0,1,353,259.9332025042009,337,865,4,9,2,7,17,19,63,4,3,1,19,7,5,0,2,0,0,0,0,6,0,2,0,0,0,35,2,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,5,1,3,0.0,1,353,259.9332025042009,337,1143,2,2,0,2,1,3,5,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,18,1,3,0.0,1,353,259.9332025042009,337,447,2,1,0,1,1,8,18,0,1,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16,4,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,2,2,39,1,3,0.0,1,353,259.9332025042009,337,301,4,4,0,4,7,30,39,0,3,1,30,4,2,0,3,0,0,0,0,11,0,2,0,0,0,49,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,3,1,3,0.0,1,353,259.9332025042009,337,769,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,3,1,3,0.0,1,353,259.9332025042009,337,1023,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,4,1,3,0.0,1,353,259.9332025042009,337,1295,2,2,0,2,2,3,4,0,1,1,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,5,1,3,0.0,1,353,259.9332025042009,337,1535,3,2,1,1,1,3,5,0,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,18,1,3,0.0,1,353,259.9332025042009,337,1649,2,1,1,0,4,7,18,0,1,0,7,0,0,0,0,1,0,0,1,1,0,2,0,0,0,8,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,9,1,3,0.0,1,353,259.9332025042009,337,1215,1,0,0,0,3,6,9,0,2,1,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,13,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,7,1,3,0.0,1,353,259.9332025042009,337,1621,0,10,10,0,2,6,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,15,1,3,0.0,1,353,259.9332025042009,337,1441,3,4,2,2,3,10,15,0,1,0,10,2,1,0,1,0,0,0,0,1,0,2,0,0,0,11,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,11,1,3,0.0,1,353,259.9332025042009,337,1587,0,6,6,0,4,8,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,3,1,3,0.0,1,353,259.9332025042009,337,2193,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,9,1,3,0.0,1,353,259.9332025042009,337,2687,1,1,1,0,4,4,9,3,0,1,4,0,0,0,2,0,1,0,0,0,0,1,0,0,0,10,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,3,1,3,0.0,1,353,259.9332025042009,337,759,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,20,1,3,0.0,1,353,259.9332025042009,337,527,3,0,0,0,6,11,20,0,3,3,11,0,0,0,5,0,0,1,0,4,0,2,0,0,0,33,4,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,11,1,3,0.0,1,353,259.9332025042009,337,1045,2,1,1,0,5,9,11,1,0,0,9,0,0,0,2,0,0,0,0,0,0,1,0,0,0,13,2,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,10,1,3,0.0,1,353,259.9332025042009,337,1239,4,2,1,1,2,9,10,0,1,3,9,1,1,0,0,0,0,0,0,1,0,1,0,0,0,12,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,26,1,3,0.0,1,353,259.9332025042009,337,1075,2,2,1,1,6,7,26,5,1,1,7,1,1,0,2,0,0,0,0,2,0,2,0,0,0,23,2,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,9,1,3,0.0,1,353,259.9332025042009,337,1331,3,0,0,0,2,10,9,0,1,1,10,0,0,0,0,0,1,0,0,1,0,1,0,0,0,14,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,20,1,3,0.0,1,353,259.9332025042009,337,1379,1,1,1,0,5,16,20,0,6,0,16,0,0,0,0,1,0,2,1,7,2,2,0,0,0,27,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,4,1,3,0.0,1,353,259.9332025042009,337,1549,2,2,2,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,3,1,3,0.0,1,353,259.9332025042009,337,839,0,1,1,0,2,2,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,4,1,3,0.0,1,353,259.9332025042009,337,1005,2,1,0,1,1,3,4,0,0,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,6,1,3,0.0,1,353,259.9332025042009,337,507,0,0,0,0,2,2,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,35,1,3,0.0,1,353,259.9332025042009,337,1705,7,0,0,0,12,6,35,7,0,1,6,0,0,0,0,0,6,0,0,0,0,1,0,0,0,22,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,5,1,3,0.0,1,353,259.9332025042009,337,491,1,2,0,2,1,3,5,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,5,1,3,0.0,1,353,259.9332025042009,337,1171,2,2,0,2,1,3,5,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,16,1,3,0.0,1,353,259.9332025042009,337,785,3,3,1,2,5,7,16,1,2,0,7,2,1,0,3,0,0,0,0,2,0,2,0,0,0,15,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,87,1,3,0.0,1,353,259.9332025042009,337,1817,12,2,0,2,28,27,87,23,4,1,27,2,3,0,3,0,16,0,0,6,0,2,0,0,0,40,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,4,1,3,0.0,1,353,259.9332025042009,337,737,1,0,0,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,9,1,3,0.0,1,353,259.9332025042009,337,1355,1,0,0,0,3,6,9,0,2,1,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,3,1,3,0.0,1,353,259.9332025042009,337,2183,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,4,1,3,0.0,1,353,259.9332025042009,337,1201,1,0,0,0,1,3,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,6,1,3,0.0,1,353,259.9332025042009,337,1185,1,3,1,2,1,4,6,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,19,1,3,0.0,1,353,259.9332025042009,337,1485,3,3,1,2,4,13,19,0,1,0,13,2,1,0,1,0,0,0,0,1,0,2,0,0,0,16,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,46,1,3,0.0,1,353,259.9332025042009,337,2031,7,2,0,2,11,17,46,0,2,0,17,2,1,0,1,0,3,0,0,7,0,3,0,0,0,28,1,0,False,1,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,6,1,3,0.0,1,353,259.9332025042009,337,823,1,4,4,0,1,6,6,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,6,1,3,0.0,1,353,259.9332025042009,337,849,1,1,1,0,1,6,6,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,0,False,0,2013-06-07 17:22:23+02:00
1,2,2,0.9182958340544896,0,0,11,1,3,0.0,1,353,259.9332025042009,337,1267,2,1,0,1,3,9,11,0,2,1,9,1,1,0,0,0,0,0,0,2,0,1,0,0,0,14,1,0,False,1,2013-06-07 17:22:23+02:00
